id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_14d_in_currency,price_change_percentage_1h_in_currency,price_change_percentage_1y_in_currency,price_change_percentage_200d_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,created_date
khipu-token,kip,Khipu Token,https://assets.coingecko.com/coins/images/9751/large/npjrHlXC_400x400.jpg?1571380858,0.00021236,0.0,,,643.55,0.00033022,0.00020809,-0.00011676,-35.47649,0.0,0.0,0.0,10000000000.0,,0.01323335,-98.39526,2019-10-21T08:14:49.254Z,0.0001228,72.93781,2021-05-30T13:01:50.271Z,,2021-06-08T03:57:22.423Z,-7.080604788167043,-21.7033091806909,-54.03365364243224,-48.76731199523343,-35.47648585440621,-81.6890410039664,64.3707587309556,2021-06-07 21:14:19
keanu-inu,keanu,Keanu Inu,https://assets.coingecko.com/coins/images/15896/large/keanu_inu.jpg?1622294873,0.0,0.0,,23919705.0,746397.0,0.0,0.0,-0.0,-20.60954,0.0,0.0,0.0,,1e+17,0.0,-71.84982,2021-06-02T01:35:31.418Z,0.0,50.61662,2021-05-29T13:32:52.846Z,,2021-06-08T04:04:02.428Z,,-9.512743300975696,,,-20.609543759908604,,-36.6675489809483,2021-06-07 21:14:19
voucher-eth,veth,Voucher ETH,https://assets.coingecko.com/coins/images/14484/large/veth_logo_uniswap_200x200.png?1616471309,1676.89,0.0,,,7993.66,1907.83,1676.31,-230.93856988,-12.10478,0.0,0.0,0.0,,,2944.45,-43.06886,2021-05-10T06:49:24.198Z,1315.52,27.42517,2021-03-23T09:33:30.231Z,,2021-06-08T04:03:53.937Z,-9.310612957963354,0.03470250541981428,,,-12.104784743723048,-37.09266707811077,-0.927201686413423,2021-06-07 21:14:19
yetiswap,yts,YetiSwap,https://assets.coingecko.com/coins/images/14382/large/YTSCoin.png?1615786247,0.00621621,0.0,,,2.92,,,,,,,0.0,,,0.057057,-89.10525,2021-03-18T08:12:08.784Z,0.00464722,33.76204,2021-05-22T07:12:38.726Z,,2021-06-02T00:08:08.952Z,-29.02731783606911,,,,,,,2021-06-07 21:14:19
pazzy,pazzy,Pazzy,https://assets.coingecko.com/coins/images/13949/large/copred.png?1613205149,0.04491934,0.0,,,301.72,0.04491934,0.04491934,0.0,0.0,,,0.0,10000000.0,,0.338816,-86.74227,2021-02-13T11:21:01.334Z,0.03242016,38.55373,2021-02-28T18:58:55.523Z,,2021-06-07T04:01:43.566Z,-36.01335055751741,,,,0.0,-64.21765620337561,-29.07782778814381,2021-06-07 21:14:19
filenet,fn,Filenet,https://assets.coingecko.com/coins/images/7549/large/Rg9e22UlZhD77rd8p89E_ZPVm7lJoXxOd6ffk_wM5Ipi_pn_b-JZmTf6attfSa8oaoq4J5vPbKqbNdPd72RAbBW-fFRPBvjzMWFb2PkTUHoUXhjX4h97w0yoPEojovbsyqDwoG0eYGeI2xcKo9UsMOadELNseP15avkvOgOZp0P-2EYLkS9zM8SO3C6rUpmAd2kglalvB1nnQvG.jpg?1575926586,0.01126604,0.0,,,9523.07,0.01300464,0.01149747,-0.00071247,-5.94789,0.0,0.0,0.0,1000000000.0,,2.49,-99.54817,2019-05-09T23:51:54.510Z,0.00309062,264.52318,2021-01-03T18:43:39.066Z,,2021-06-08T03:32:12.415Z,37.04821708785307,-3.160450226964647,-78.05721270650821,79.86321807253563,-5.947891551820802,-35.093211198823724,13.401595832363524,2021-06-07 21:14:19
bsccrop,bsccrop,BSCCrop,https://assets.coingecko.com/coins/images/15883/large/Untitled_design__3_-removebg-preview.png?1622192037,0.03480543,0.0,,,1155.75,0.04124907,0.03441543,-0.00644364,-15.62129,0.0,0.0,0.0,20881704.0,,0.082688,-58.01419,2021-05-28T09:53:21.202Z,0.03441543,0.87737,2021-06-08T03:33:39.717Z,,2021-06-08T04:07:47.509Z,,0.7651879222105409,,,-15.62128612727906,,-45.89797450364212,2021-06-07 21:14:19
crypto-bits,cbs3,Crypto Bits,https://assets.coingecko.com/coins/images/15737/large/logo_-_2021-05-22T200127.142.png?1621684895,0.02180237,0.0,,,8.54,,,,,,,0.0,690000.0,,0.0249195,-12.5088,2021-05-25T08:29:47.508Z,0.00048131,4429.78454,2021-05-24T13:47:01.228Z,,2021-06-05T00:29:51.460Z,-7.621106920857959,,,,,,,2021-06-07 21:14:19
etheremontoken,emont,EthermonToken,https://assets.coingecko.com/coins/images/7272/large/colorfull_with_word_250x250.png?1580111776,0.327944,0.0,,,0.0,,,,,,,0.0,20000000.0,,4.65,-92.95396,2021-04-09T13:00:28.918Z,0.00098379,33234.9492,2020-01-07T06:09:35.470Z,,2021-06-06T11:47:46.259Z,-60.73906629947259,,809.1326319171632,1016.1181107250183,,-79.78946199751708,-15.781268964813657,2021-06-07 21:14:19
bee-coin,bee,BEE Coin,https://assets.coingecko.com/coins/images/10853/large/Xg9uPrki_400x400.jpg?1585523253,0.00920408,0.0,,,0.0,,,,,0.0,0.0,0.0,100000000.0,,0.03345172,-72.48548,2020-05-01T14:13:40.496Z,0.00209988,338.31453,2021-01-25T13:32:23.173Z,,2021-06-07T20:18:29.260Z,0.0,,-57.99134123035742,-25.75678032423156,,0.0,0.0,2021-06-07 21:14:19
magnachain,mgc,Magnachain,https://assets.coingecko.com/coins/images/5938/large/Magnachain-Logo-150x150.jpg?1547041878,0.00030883,0.0,,,7.74,0.00030958,0.00030958,-7.5e-07,-0.24188,,,0.0,2600000000.0,,0.01045613,-97.0464,2019-05-27T10:00:22.120Z,5.96e-06,5078.27888,2019-12-07T05:42:55.043Z,"{'times': -0.9593641693814049, 'currency': 'usd', 'percentage': -95.93641693814048}",2021-05-30T16:01:18.831Z,-58.90484727032285,,,,-0.24187700718672087,-49.4028900726234,,2021-06-07 21:14:19
tekcoin,tek,TEKcoin,https://assets.coingecko.com/coins/images/2679/large/tekcoin.png?1547036882,8.46e-06,0.0,,,0.01581742,8.61e-06,8.45e-06,-1.5e-07,-1.71366,0.0,0.0,0.0,,,0.00157039,-99.46114,2018-04-24T17:20:21.359Z,1.7e-07,4823.77969,2019-09-27T00:00:00.000Z,,2021-06-07T15:01:27.473Z,,,625.4436671702832,607.8803406006663,-1.713659792992143,-56.882277636957376,,2021-06-07 21:14:19
global-digital-content,gdc,Global Digital Content,https://assets.coingecko.com/coins/images/10122/large/Vp4L1x4Hu4HEuEPUl0gSocDaVifkXlCqSd8A72ml_Q0uwEc9uBWBTwjS43_NP8eiiZVveJDIQXguWUXYk3MLZiFOER-8CGO120I0NGU_L8aTJ8c50a-O_AbkY-4nUkPYhUTNgf3rkcqkXnKecixQwLfkJG2XTCLwNvo_ox05x0_hU1Z__FOT4O7AeU-PC6skc85NCVS68cnZjxcUBOY9K.jpg?1576124937,0.00973024,0.0,,,930.14,0.01094804,0.00177866,-0.00121779,-11.1234,0.0,0.0,0.0,4765815835.0,,0.01229132,-20.83647,2021-05-14T03:04:05.493Z,0.00011993,8013.19477,2019-12-20T04:34:24.377Z,,2021-06-08T03:20:15.702Z,374.9382120803853,-1.0953594976722678,833.6176210414544,298.9008228399128,-11.123403869939649,43.451502364512926,551.7521068322613,2021-06-07 21:14:19
selenium,slc,Selenium,https://assets.coingecko.com/coins/images/11169/large/jbIJzuZw_400x400.jpg?1589449310,0.04910433,0.0,,,193.08,0.07468,0.0480853,8.674e-05,0.17696,0.0,0.0,0.0,300000000.0,,0.457774,-89.27323,2021-05-07T15:22:35.338Z,0.04408456,11.38669,2021-05-19T13:04:40.464Z,,2021-06-08T03:50:57.370Z,0.20081055471190884,1.085561341651712,-52.17609861806848,-61.34531500319198,0.17696294988339614,-60.065889127984164,-34.67830554434964,2021-06-07 21:14:19
gem-protocol,gem,Gem Protocol,https://assets.coingecko.com/coins/images/15941/large/200_%284%29.png?1622459845,0.06083,0.0,,,271911.0,0.098129,0.04443691,0.01151986,23.36204,0.0,0.0,0.0,40000000.0,,0.131742,-53.82627,2021-05-31T16:32:20.955Z,0.03408466,78.4675,2021-06-06T11:10:15.383Z,,2021-06-08T03:49:13.536Z,,-0.8308833944822739,,,23.362036162848057,,-26.513832787218693,2021-06-07 21:14:19
fnkcom,fnk,Fnk.com,https://assets.coingecko.com/coins/images/13483/large/fnk.png?1609039834,22.04,0.0,,,855624.0,22.56,21.56,-0.46483395,-2.06568,0.0,0.0,0.0,100000000.0,,28.18,-21.80039,2021-06-03T16:31:12.713Z,8.94,146.56393,2021-01-11T20:45:42.212Z,,2021-06-08T04:06:41.918Z,23.21924732382772,0.4245797850349512,,,-2.065682337699917,34.227677475236426,2.2797635928780444,2021-06-07 21:14:19
bitica-coin,bdcc,BITICA COIN,https://assets.coingecko.com/coins/images/11857/large/bitica_400x400.png?1595168606,0.060326,0.0,,,0.12065,0.060803,0.060803,-0.00047719,-0.78482,0.0,0.0,0.0,18000000.0,,29.79,-99.79753,2020-08-21T01:24:50.006Z,0.01368483,340.82234,2020-07-23T20:26:34.173Z,,2021-06-07T18:18:48.969Z,,,,-99.15193267381542,-0.7848179676700129,-93.30411178120514,,2021-06-07 21:14:19
pegazus-finance,peg,Pegazus Finance,https://assets.coingecko.com/coins/images/15610/large/Pegazus.png?1621317167,0.0,0.0,,,42428.0,0.0,0.0,-0.0,-32.79582,0.0,0.0,0.0,838551159025335.0,,2e-08,-82.21616,2021-05-25T01:37:36.553Z,0.0,309.61791,2021-05-23T16:47:25.583Z,,2021-06-08T03:52:37.380Z,-69.75897809773826,-4.0109194473846035,,,-32.795820352695976,,-51.65235147405707,2021-06-07 21:14:19
sideshift-token,xai,SideShift Token,https://assets.coingecko.com/coins/images/15719/large/sideshift-icon_3x.png?1621595183,0.120717,0.0,,,27276.0,0.142109,0.120453,-0.01938013,-13.83336,0.0,0.0,0.0,210000000.0,,0.23037,-47.71318,2021-05-25T01:27:25.554Z,0.120453,0.0,2021-06-08T03:53:57.528Z,,2021-06-08T04:05:20.086Z,-40.61273701017334,-9.00862385034366,,,-13.833364700333128,,-40.33658010179189,2021-06-07 21:14:19
poodle,poodl,Poodl Token,https://assets.coingecko.com/coins/images/14405/large/poodl-logo200x200.jpg?1615900163,5e-08,0.0,,,27959.0,6e-08,5e-08,-0.0,-5.26074,0.0,0.0,0.0,91363516679858.0,,6e-07,-92.19491,2021-04-20T11:49:12.120Z,1e-08,832.27052,2021-05-05T03:47:45.924Z,,2021-06-08T04:11:17.803Z,-46.552867992296,2.580798640496921,,,-5.260741058718612,-65.47710614689188,-25.895153470264344,2021-06-07 21:14:19
xxxnifty,nsfw,xxxNifty,https://assets.coingecko.com/coins/images/15315/large/Copy-of-The-NSFW-nft-marketplace.png?1620376709,0.00011873,0.0,,,466849.0,0.00018926,0.0001111,7.63e-06,6.87042,0.0,0.0,0.0,69621198994.0,,0.00034181,-65.26453,2021-05-21T01:39:56.609Z,1.82e-06,6420.33439,2021-05-09T13:34:13.611Z,,2021-06-08T03:57:06.315Z,-14.521006909377268,-13.064093346331529,,,6.870423598168567,-9.134049892192582,67.21064919830157,2021-06-07 21:14:19
echoin,ec,Echoin,https://assets.coingecko.com/coins/images/9354/large/L32_KzNQ_400x400.jpg?1566513096,0.00507465,0.0,,,164064.0,0.00574972,0.00501704,-0.00050056,-8.97833,0.0,0.0,0.0,2000000000.0,,0.08854,-94.25795,2019-09-02T05:47:04.868Z,0.00114663,343.38726,2020-11-09T19:53:48.912Z,,2021-06-08T04:04:39.255Z,-17.720072554027688,1.1482806200883509,40.139586704731656,,-8.978325164775146,-54.37664864076016,3.2758664735938248,2021-06-07 21:14:19
buddy,bud,Buddy,https://assets.coingecko.com/coins/images/4697/large/buddy.jpg?1554103368,3.811e-05,0.0,,,4311.09,3.952e-05,2.337e-05,-8.2e-07,-2.09368,0.0,0.0,0.0,47000000000.0,,0.00012008,-68.1974,2021-06-04T15:39:22.218Z,1e-08,370471.54242,2020-09-14T02:38:51.014Z,"{'times': -0.9999244402678749, 'currency': 'eth', 'percentage': -99.99244402678748}",2021-06-08T04:12:51.692Z,121.60660607316971,22.031422652315083,,719.3345068538819,-2.0936800838151792,,90.68419017092172,2021-06-07 21:14:19
crypto-price-index,cpi,Crypto Price Index,https://assets.coingecko.com/coins/images/12178/large/Z7x7eUa.png?1597886884,0.341082,0.0,,,86665.0,0.457984,0.306455,-0.11227567,-24.76538,0.0,0.0,0.0,300000000.0,,130.82,-99.74744,2020-08-23T13:43:54.644Z,0.0233075,1317.57699,2021-01-29T05:26:46.267Z,,2021-06-08T04:13:32.472Z,-12.819537629524062,8.598504854401929,,-59.92923486831414,-24.765378775117977,84.99545663352673,-14.339347137974512,2021-06-07 21:14:19
gpu-coin,gpu,GPU Coin,https://assets.coingecko.com/coins/images/2777/large/gpu_coin.png?1547036962,0.00061543,0.0,,,0.068393,,,,,,,0.0,51530001.0,,0.16598,-99.62921,2018-05-16T00:00:00.000Z,9.78e-06,6190.63258,2020-04-21T04:32:08.259Z,,2021-06-06T10:31:41.225Z,193.36372257201222,,,362.389353977763,,96.21263291796447,1.6380288197909556,2021-06-07 21:14:19
sakura-bloom,skb,Sakura Bloom,https://assets.coingecko.com/coins/images/4197/large/sakura-bloom.png?1548608774,0.00011193,0.0,,,3346.74,0.00012483,0.00011074,-1.193e-05,-9.63115,0.0,0.0,0.0,6000000000.0,,0.0992,-99.88717,2018-08-29T09:44:01.665Z,7.79e-06,1336.82295,2020-08-22T13:37:37.758Z,,2021-06-08T03:56:54.952Z,-24.345158670034113,-0.16235605608311832,-75.4815004095641,-26.028398584046446,-9.6311506624883,-43.86508505615189,-48.54564689079048,2021-06-07 21:14:19
swapcoinz,spaz,SwapCoinz,https://assets.coingecko.com/coins/images/9081/large/SPAZ.png?1619594569,0.131525,0.0,,,271138.0,0.146016,0.130161,-0.01401404,-9.62903,0.0,0.0,0.0,30000000.0,,0.935475,-86.00966,2021-02-24T02:13:35.182Z,2.2e-07,59337024.71631,2019-07-27T00:00:00.000Z,,2021-06-08T04:13:43.710Z,-75.60578842838362,1.0485315238470934,3266.12772281388,144.34143237768328,-9.62902914840508,-83.97197563037587,-11.74508261950848,2021-06-07 21:14:19
speed-coin,speed,Speed Coin,https://assets.coingecko.com/coins/images/12866/large/logo-top.png?1603163665,0.00097539,0.0,,,0.098222,,,,,,,0.0,,,0.01848579,-94.72355,2020-10-23T02:53:30.176Z,0.00068763,41.84785,2021-05-13T23:05:34.000Z,,2021-06-06T17:43:58.023Z,-3.7856855673112046,,,-89.82870759364073,,-42.59224552120853,-1.6236544541865576,2021-06-07 21:14:19
universal-dollar,u8d,Universal Dollar,https://assets.coingecko.com/coins/images/13766/large/Gn8x1TZN_400x400.jpg?1611662713,0.03378262,0.0,,,521.74,,,,,,,0.0,63680.0,,71.24,-99.95258,2021-01-26T12:19:40.338Z,0.03075868,9.83117,2021-05-17T14:10:30.359Z,,2021-05-27T00:06:01.516Z,,,,,,-47.892196033259566,,2021-06-07 21:14:19
vyndao,vyn,Vyndao,https://assets.coingecko.com/coins/images/15397/large/vyndaopoolicon.png?1620713982,2.14,0.0,,,493.05,2.25,2.25,-0.10888016,-4.83356,0.0,0.0,0.0,125000.0,,3.32,-35.37204,2021-05-13T14:31:12.447Z,1.7,26.00701,2021-05-12T12:24:01.823Z,,2021-06-08T00:31:22.050Z,6.5477071905125,,,,-4.8335592697509835,,3.185134918871497,2021-06-07 21:14:19
cfx-quantum,cfxq,CFX Quantum,https://assets.coingecko.com/coins/images/15031/large/CFXQ_TOKEN_LOGO_200x200.png?1619500058,0.081498,0.0,,,656564.0,0.08212,0.07891,-0.00062163,-0.75697,0.0,0.0,0.0,520050000.0,,0.09184,-11.99247,2021-05-26T21:59:03.733Z,0.063273,27.74062,2021-05-04T16:04:27.481Z,,2021-06-08T04:06:25.360Z,-0.9709435152436873,1.4891652130228714,,,-0.7569748811517276,24.888405236387683,-2.4128407937490404,2021-06-07 21:14:19
famous-coin,famous,Famous Coin,https://assets.coingecko.com/coins/images/14416/large/famouscoin.jpg?1615951801,0.0377808,0.0,,,24736.0,0.04430824,0.03471346,-0.00490087,-11.48237,0.0,0.0,0.0,23000000.0,,0.867111,-95.65165,2021-03-17T06:43:50.706Z,0.00528412,613.5536,2021-03-18T05:50:18.300Z,,2021-06-08T04:10:49.390Z,-6.113495437865516,-1.2140913231700428,,,-11.4823704650735,-33.81164323362273,-8.302936309834095,2021-06-07 21:14:19
bitex-global,xbx,Bitex Global XBX Coin,https://assets.coingecko.com/coins/images/4249/large/lI08UUfi_400x400.jpg?1547203502,0.01174056,0.0,,,15.47,0.01194406,0.01142251,0.00031805,2.78444,0.0,0.0,0.0,298021513.0,,0.533361,-97.79876,2019-02-04T14:03:44.867Z,0.00048331,2329.18975,2020-02-06T11:53:56.811Z,"{'times': -0.9882594375418549, 'currency': 'usd', 'percentage': -98.82594375418549}",2021-06-07T20:16:25.577Z,9.221369667579554,-0.07743894790737639,124.09758544038078,-4.933240129020667,2.784440380956263,-48.66942478880921,1.7155385034859618,2021-06-07 21:14:19
hashshare,hss,Hashshare,https://assets.coingecko.com/coins/images/9774/large/KakaoTalk_20191027_191126349.png?1572418561,0.00103598,0.0,,207197.0,0.0,,,,,,,0.0,200000000.0,200000000.0,0.088013,-98.82293,2019-11-09T05:29:03.927Z,5.86e-05,1667.87812,2020-08-04T06:00:53.163Z,,2021-06-03T13:02:49.707Z,93.80604697432938,,2.6813606636013674,-95.45763834675245,,23.99429971892911,85.02445001083996,2021-06-07 21:14:19
redi,redi,REDi,https://assets.coingecko.com/coins/images/6329/large/token_blue.png?1566515068,0.00252976,0.0,,,294155.0,0.00293218,0.00254336,-0.00039076,-13.37985,0.0,0.0,0.0,9000000000.0,,0.03977553,-93.56954,2021-04-02T10:42:18.340Z,9.406e-05,2619.1462,2020-12-30T06:20:53.058Z,"{'times': 0.264879023130737, 'currency': 'usd', 'percentage': 26.4879023130737}",2021-06-08T04:04:52.536Z,-37.552453690045,-1.4611722203079047,502.3622467568522,899.0043578201304,-13.379853564741307,-67.34902085967465,-28.49360772056673,2021-06-07 21:14:19
shiba-cosmos,shibco,Shiba Cosmos,https://assets.coingecko.com/coins/images/15509/large/zkJObpDk_400x400.jpg?1621098100,1.9e-07,0.0,,,259.69,2.1e-07,1.9e-07,-1e-08,-6.47435,0.0,0.0,0.0,1000000000000.0,,4.65e-06,-95.85212,2021-05-15T18:22:06.141Z,1.5e-07,31.26719,2021-05-25T12:10:38.517Z,,2021-06-07T23:47:53.092Z,6.588983956945961,,,,-6.4743538166949,,-5.929006981278181,2021-06-07 21:14:19
rebasing-liquidity,delta rlp,Rebasing Liquidity,https://assets.coingecko.com/coins/images/14583/large/delta_financial.jpg?1617150170,221.55,0.0,,,0.0,221.55,221.55,0.0,0.0,0.0,0.0,0.0,80068.5452789809,,668.39,-66.85332,2021-03-31T04:44:49.089Z,143.2,54.71632,2021-04-12T17:56:37.607Z,,2021-06-07T08:07:21.582Z,0.0,,,,0.0,,0.0,2021-06-07 21:14:19
benz,benz,Benz,https://assets.coingecko.com/coins/images/6293/large/benz-coin.png?1547042336,8.093e-05,0.0,,,19.67,0.00016418,8.691e-05,-3.023e-05,-27.19539,0.0,0.0,0.0,144000000.0,,0.368672,-99.97805,2018-10-02T11:22:24.537Z,2.52e-06,3115.79416,2019-05-26T00:00:00.000Z,,2021-06-08T01:22:36.717Z,-35.43469477348796,,-60.781352961311164,30.841152124274345,-27.195394276159846,-72.87349204968024,-25.992258027978316,2021-06-07 21:14:19
basis-gold-mdex,bag,Basis Gold (Heco),https://assets.coingecko.com/coins/images/13693/large/BAG.png?1610963722,0.164757,0.0,,,1330013.0,0.182404,0.163375,-0.01250337,-7.05367,0.0,0.0,0.0,,,1.27,-87.00059,2021-02-27T06:53:23.259Z,0.068377,140.95454,2021-04-15T09:15:08.984Z,,2021-06-08T04:01:39.380Z,,0.8460286877797063,,,-7.053674377321154,-53.7502823437365,,2021-06-07 21:14:19
buzcoin,buz,Buzcoin,https://assets.coingecko.com/coins/images/5219/large/buzcoin-logo.png?1547040688,0.00271547,0.0,,,26.67,,,,,,,0.0,10562913.0,,0.058314,-95.34338,2019-06-29T20:11:34.541Z,0.00058511,364.09905,2020-08-14T13:24:04.056Z,"{'times': -0.9728453253091995, 'currency': 'usd', 'percentage': -97.28453253091996}",2021-04-30T06:42:53.455Z,,,,,,,,2021-06-07 21:14:19
snflx,snflx,sNFLX,https://assets.coingecko.com/coins/images/14950/large/sNFLX.png?1619129222,495.16,0.0,,,21474.0,,,,,,,0.0,946.63,,519.05,-4.60423,2021-05-05T13:40:00.532Z,482.97,2.52399,2021-05-11T13:34:10.579Z,,2021-06-04T19:57:42.765Z,,,,,,,,2021-06-07 21:14:19
advertisingcoin,advc,Advertisingcoin,https://assets.coingecko.com/coins/images/8663/large/mB6sbPrt_400x400.png?1560158327,0.00036528,0.0,,,0.205974,0.00036528,0.00036528,0.0,0.0,0.0,0.0,0.0,60000000.0,,3.97,-99.99081,2019-06-16T08:34:35.283Z,4.608e-05,692.79124,2020-03-13T01:29:59.984Z,,2021-06-07T05:51:45.092Z,-0.9588353154282179,,87.52830220551516,1.7583290460126053,0.0,-36.47445160772334,,2021-06-07 21:14:19
earnscoin,ern,Earnscoin,https://assets.coingecko.com/coins/images/15863/large/4Qj8Maf.png?1622171139,0.686681,0.0,,,5196.69,0.980109,0.686671,-0.29342767,-29.93827,0.0,0.0,0.0,,,2.13,-67.7994,2021-05-28T11:52:12.893Z,0.347878,97.39149,2021-05-29T14:26:54.286Z,,2021-06-07T23:18:21.755Z,,0.0015605666969410752,,,-29.938265414058556,,-51.850580531143805,2021-06-07 21:14:19
smilecoin,sec,Smilecoin,https://assets.coingecko.com/coins/images/15344/large/smile_coin.PNG?1620617696,0.512506,0.0,,,72.29,0.513407,0.507965,0.00053783,0.10505,0.0,0.0,0.0,29000000.0,,0.552406,-7.22298,2021-05-19T15:36:33.997Z,0.130843,291.69531,2021-05-26T10:32:39.408Z,,2021-06-08T03:44:41.952Z,1.5103727070355,-0.17543364673002662,,,0.10505189316461873,,0.4379786974784856,2021-06-07 21:14:19
lcg,lcg,LCG,https://assets.coingecko.com/coins/images/12851/large/LCG_token.jpg?1603083545,0.02103378,0.0,,,142595.0,0.02202742,0.01957773,-0.00041646,-1.94151,0.0,0.0,0.0,2500000000.0,,0.599305,-96.47861,2021-05-17T13:11:15.711Z,0.00693016,204.52181,2021-02-03T07:51:53.519Z,,2021-06-08T04:10:51.193Z,-58.00689606963526,0.04908212179289004,,10.666435500527644,-1.9415098654622234,,-34.1004718037668,2021-06-07 21:14:19
plumcake-finance,plum,PlumCake Finance,https://assets.coingecko.com/coins/images/15239/large/spaces_-MYwxG-3f4C_llTJ9i8H_avatar-1619320882767.png?1620195558,0.220578,0.0,,,5677.02,0.25906,0.218662,-0.03667569,-14.25663,0.0,0.0,0.0,82224.0,,31.47,-99.29914,2021-05-05T07:51:17.538Z,0.195788,12.6618,2021-06-05T16:58:58.110Z,,2021-06-08T04:01:39.580Z,-28.412044314214818,0.8762574781796244,,,-14.256627302471028,-91.2525681820824,-44.422054070011,2021-06-07 21:14:19
quish-coin,qtv,QUISH COIN,https://assets.coingecko.com/coins/images/10960/large/Logo_%2863%29.png?1586505924,0.00107409,0.0,,,0.01074089,,,,,,,0.0,36000000.0,,0.920271,-99.88329,2020-05-12T15:44:38.544Z,0.00019074,463.1146,2020-12-07T21:18:33.949Z,,2021-06-05T12:06:57.318Z,-95.3727427672553,,-97.76943718976655,,,,,2021-06-07 21:14:19
atd,atd,A2DAO,https://assets.coingecko.com/coins/images/14509/large/96YRRLDc_400x400.jpg?1616580742,2.44,0.0,,48895882.0,349996.0,3.07,2.41,-0.54405399,-18.2028,0.0,0.0,0.0,20000000.0,20000000.0,12.72,-80.81564,2021-04-12T13:37:43.157Z,1.78,37.34073,2021-05-23T16:45:52.700Z,,2021-06-08T04:04:01.741Z,-3.780927891015799,-0.0585662987554697,,,-18.20279827855436,-61.826590112112065,-15.705607242458337,2021-06-07 21:14:19
russell-coin,rc,RussellCoin,https://assets.coingecko.com/coins/images/9614/large/3519ef3f4830a69759bfaadb38213f1d.jpg?1569796218,0.168699,0.0,,,142639.0,0.221067,0.154296,0.01337471,8.61083,0.0,0.0,0.0,21000000.0,,0.693075,-75.593,2021-02-19T01:29:55.964Z,0.02260173,648.43321,2020-09-16T19:26:44.792Z,,2021-06-08T04:07:39.824Z,16.80120082861091,0.41423890322324536,152.3049204929313,53.448482652741134,8.610830516689068,-2.0449492729563516,4.957907890677345,2021-06-07 21:14:19
afin-coin,afin,Asian Fintech,https://assets.coingecko.com/coins/images/7519/large/afin.png?1558430973,0.00661853,0.0,,,1611.58,0.00749571,0.00647289,-0.00074718,-10.14409,0.0,0.0,0.0,500000000.0,,0.378275,-98.25999,2019-01-22T12:13:13.281Z,0.00091266,621.18755,2020-07-18T08:45:01.539Z,,2021-06-08T04:08:03.880Z,-3.447604088976719,1.2793840489714812,53.56036868458801,69.46446207430054,-10.144091199982947,-47.81164997356574,-6.24887537949157,2021-06-07 21:14:19
aries-chain,aries,Aries Chain,https://assets.coingecko.com/coins/images/11144/large/zlQDO0om_400x400.png?1588920022,0.00281835,0.0,,,33972.0,0.00307771,0.00275965,-0.00024582,-8.02246,0.0,0.0,0.0,,,0.01463861,-80.87882,2020-05-22T14:19:26.490Z,0.00104004,169.13039,2021-01-11T14:17:56.849Z,,2021-06-08T04:12:28.670Z,-4.964354336158753,1.67771540606808,-46.4370144268187,69.82275877514574,-8.022461464490897,-34.07696487819251,-13.49838997150989,2021-06-07 21:14:19
mintcoin,mint,Mintcoin,https://assets.coingecko.com/coins/images/21/large/MintCoin-128.png?1547033650,9.635e-05,0.0,,,6.86,0.00031998,8.249e-05,-1.224e-05,-11.26913,0.0,0.0,0.0,,,0.01211094,-99.20442,2021-02-20T07:15:34.260Z,1.86e-06,5088.7292,2015-01-14T00:00:00.000Z,,2021-06-08T03:34:48.272Z,-16.829580617229777,,-7.205265877193562,-33.60916402586066,-11.269133699741769,-57.86262814855573,9.814947602860578,2021-06-07 21:14:19
undo-token,undo,Undo Token,https://assets.coingecko.com/coins/images/15553/large/UNDO-sticker-6-1.png?1622424609,0.0,0.0,,,3392.58,0.0,0.0,-0.0,-15.48717,0.0,0.0,0.0,1000000000000000.0,,0.0,-84.24769,2021-05-17T01:59:55.289Z,0.0,0.48163,2021-06-08T03:20:17.773Z,,2021-06-08T04:01:39.645Z,-42.58113610447068,0.4816263998427171,,,-15.487168664470175,,-39.123922390624145,2021-06-07 21:14:19
aipichain,aipi,AiPiChain,https://assets.coingecko.com/coins/images/16109/large/200_%285%29.png?1623021924,0.00067945,0.0,,,134976.0,0.00086997,0.00067895,-0.00019052,-21.89998,0.0,0.0,0.0,4950000000.0,,0.00087388,-22.24891,2021-06-07T03:37:38.527Z,0.00067895,0.07354,2021-06-08T03:48:59.908Z,,2021-06-08T03:55:12.938Z,,-5.398436798050278,,,-21.899977937825252,,,2021-06-07 21:14:19
neeva-defi,nva,Neeva Defi,https://assets.coingecko.com/coins/images/12919/large/NEEVA-TOKEN-1-1.png?1603667387,1.5,0.0,,,11712.29,8.22,1.45,-0.20177667,-11.88217,0.0,0.0,0.0,1000000.0,,168.91,-99.12466,2020-12-31T11:39:25.731Z,0.910239,62.43563,2021-05-05T20:26:49.392Z,,2021-06-08T04:08:55.867Z,-24.678921185636526,1.5801423186359944,,-98.6517813669441,-11.882169238505849,-63.95133654066454,-1.731420506539838,2021-06-07 21:14:19
